0;1;2
C1.03.03.01::smoises;6;
C1.03.03.01::smoises;7;
C1.03.03.01::smoises;8;
C1.03.03.01::smoises;9;
C1.03.03.01::smoises;10;
C1.03.03.01::vgleyson;1;
C1.03.03.01::vgleyson;2;
C1.03.03.01::vgleyson;3;
C1.03.03.01::vgleyson;4;
C1.03.03.01::vgleyson;5;
C1.03.03.01::vgleyson;6;
C1.03.03.01::vgleyson;7;
C1.03.03.01::vgleyson;8;
C1.03.03.01::vgleyson;9;
C1.03.03.01::vgleyson;10;
C1.03.03.01::jvander;1;
C1.03.03.01::jvander;2;
C1.03.03.01::jvander;3;
C1.03.03.01::jvander;4;
C1.03.03.01::jvander;5;
C1.03.03.01::jvander;6;
C1.03.03.01::jvander;7;
C1.03.03.01::jvander;8;
C1.03.03.01::jvander;9;
C1.03.03.01::jvander;10;
C1.03.03.01.01.01::cnjonathan;1;
C1.03.03.01.01.01::cnjonathan;2;
C1.03.03.01.01.01::cnjonathan;3;
C1.03.03.01.01.01::cnjonathan;4;
C1.03.03.01.01.01::cnjonathan;5;
C1.03.03.01.01.01::cnjonathan;6;
C1.03.03.01.01.01::cnjonathan;7;
C1.03.03.01.01.01::cnjonathan;8;
C1.03.03.01.01.01::cnjonathan;9;
C1.03.03.01.01.01::cnjonathan;10;
C1.03.03.01.01.01::fmozane;1;
C1.03.03.01.01.01::fmozane;2;
C1.03.03.01.01.01::fmozane;3;
C1.03.03.01.01.01::fmozane;4;
C1.03.03.01.01.01::fmozane;5;
C1.03.03.01.01.01::fmozane;6;
C1.03.03.01.01.01::fmozane;7;
C1.03.03.01.01.01::fmozane;8;
C1.03.03.01.01.01::fmozane;9;
C1.03.03.01.01.01::fmozane;10;
C1.03.03.01.01.02::OPEX;1;
C1.03.03.01.01.02::OPEX;2;
C1.03.03.01.01.02::OPEX;3;
C1.03.03.01.01.02::OPEX;4;
C1.03.03.01.01.02::OPEX;5;
C1.03.03.01.01.02::OPEX;6;
C1.03.03.01.01.02::OPEX;7;
C1.03.03.01.01.02::OPEX;8;
C1.03.03.01.01.02::OPEX;9;
C1.03.03.01.01.02::OPEX;10;
C1.03.03.01.01.02::stiago;1;
C1.03.03.01.01.02::stiago;2;
C1.03.03.01.01.02::stiago;3;
C1.03.03.01.01.02::stiago;4;
C1.03.03.01.01.02::stiago;5;
C1.03.03.01.01.02::stiago;6;
C1.03.03.01.01.02::stiago;7;
C1.03.03.01.01.02::stiago;8;
C1.03.03.01.01.02::stiago;9;
C1.03.03.01.01.02::stiago;10;
C1.03.03.01.01.03::nluzimeyre;1;
C1.03.03.01.01.03::nluzimeyre;2;
C1.03.03.01.01.03::nluzimeyre;3;
C1.03.03.01.01.03::nluzimeyre;4;
C1.03.03.01.01.03::nluzimeyre;5;
C1.03.03.01.01.03::nluzimeyre;6;
C1.03.03.01.01.03::nluzimeyre;7;
C1.03.03.01.01.03::nluzimeyre;8;
C1.03.03.01.01.03::nluzimeyre;9;
C1.03.03.01.01.03::nluzimeyre;10;
C1.03.03.01.01.03::OP003sthayse;1;
C1.03.03.01.01.03::OP003sthayse;2;
C1.03.03.01.01.03::OP003sthayse;3;
C1.03.03.01.01.03::OP003sthayse;4;
C1.03.03.01.01.03::OP003sthayse;5;
C1.03.03.01.01.03::OP003sthayse;6;
C1.03.03.01.01.03::OP003sthayse;7;
C1.03.03.01.01.03::OP003sthayse;8;
C1.03.03.01.01.03::OP003sthayse;9;
C1.03.03.01.01.03::OP003sthayse;10;
C1.03.03.03::vago17;1;
C1.03.03.03::vago17;2;
C1.03.03.03::vago17;3;
C1.03.03.03::vago17;4;
C1.03.03.03::vago17;5;
C1.03.03.03::vago17;6;
C1.03.03.03::vago17;7;
C1.03.03.03::vago17;8;
C1.03.03.03::vago17;9;
C1.03.03.03::vago17;10;
C1.03.10.31::lmarcelo;1;18.4
C1.03.10.31::lmarcelo;2;52.49
C1.03.10.31::lmarcelo;3;31.1
C1.03.10.31::lmarcelo;4;0.0
C1.03.10.31::lmarcelo;5;0.0
C1.03.10.31::lmarcelo;6;0.0
C1.03.10.31::lmarcelo;7;0.0
C1.03.10.31::lmarcelo;8;28.56
C1.03.10.31::lmarcelo;9;0.0
C1.03.10.31::lmarcelo;10;0.0
C1.04.10::tjorge;1;30.0
C1.04.10::tjorge;2;27.0
C1.04.10::tjorge;3;27.0
C1.04.10::tjorge;4;27.0
C1.04.10::tjorge;5;27.0
C1.04.10::tjorge;6;27.0
C1.04.10::tjorge;7;27.0
C1.04.10::tjorge;8;27.0
C1.04.10::tjorge;9;27.0
C1.04.10::tjorge;10;27.0
C1.04.26::joseb;1;26.0
C1.04.26::joseb;2;63.64
C1.04.26::joseb;3;63.38
C1.04.26::joseb;4;18.09
C1.04.26::joseb;5;26.0
C1.04.26::joseb;6;45.31
C1.04.26::joseb;7;44.62
C1.04.26::joseb;8;44.97
C1.04.26::joseb;9;44.49
C1.04.26::joseb;10;44.47
C1.04.09::leticia.caldas;1;46.88
C1.04.09::leticia.caldas;2;45.86
C1.04.09::leticia.caldas;3;74.02
C1.04.09::leticia.caldas;4;73.67
C1.04.09::leticia.caldas;5;98.81
C1.04.09::leticia.caldas;6;99.45
C1.04.09::leticia.caldas;7;74.3
C1.04.09::leticia.caldas;8;101.69
C1.04.09::leticia.caldas;9;73.19
C1.04.09::leticia.caldas;10;77.83
C1.03.03.01.02.01::pamanda;1;
C1.03.03.01.02.01::pamanda;2;
C1.03.03.01.02.01::pamanda;3;
C1.03.03.01.02.01::pamanda;4;
C1.03.03.01.02.01::pamanda;5;
C1.03.03.01.02.01::pamanda;6;
C1.03.03.01.02.01::pamanda;7;
C1.03.03.01.02.01::pamanda;8;
C1.03.03.01.02.01::pamanda;9;
C1.03.03.01.02.01::pamanda;10;
C1.03.03.01.02.01::sgracileide;1;48.38
C1.03.03.01.02.01::sgracileide;2;25.0
C1.03.03.01.02.01::sgracileide;3;25.0
C1.03.03.01.02.01::sgracileide;4;25.0
C1.03.03.01.02.01::sgracileide;5;25.0
C1.03.03.01.02.01::sgracileide;6;25.0
C1.03.03.01.02.01::sgracileide;7;25.0
C1.03.03.01.02.01::sgracileide;8;25.0
C1.03.03.01.02.01::sgracileide;9;25.0
C1.03.03.01.02.01::sgracileide;10;25.0
C1.03.03.01.02.01::olarissa;1;
C1.03.03.01.02.01::olarissa;2;
C1.03.03.01.02.01::olarissa;3;
C1.03.03.01.02.01::olarissa;4;
C1.03.03.01.02.01::olarissa;5;
C1.03.03.01.02.01::olarissa;6;
C1.03.03.01.02.01::olarissa;7;
C1.03.03.01.02.01::olarissa;8;
C1.03.03.01.02.01::olarissa;9;
C1.03.03.01.02.01::olarissa;10;
C1.03.03.03.01::celisangela;1;73.04
C1.03.03.03.01::celisangela;2;71.1
C1.03.03.03.01::celisangela;3;89.07
C1.03.03.03.01::celisangela;4;88.21
C1.03.03.03.01::celisangela;5;86.71
C1.03.03.03.01::celisangela;6;65.88
C1.03.03.03.01::celisangela;7;80.45
C1.03.03.03.01::celisangela;8;79.56
C1.03.03.03.01::celisangela;9;100.41
C1.03.03.03.01::celisangela;10;71.52
C1.03.03.03.01.02::smichelle;1;
C1.03.03.03.01.02::smichelle;2;
C1.03.03.03.01.02::smichelle;3;
C1.03.03.03.01.02::smichelle;4;
C1.03.03.03.01.02::smichelle;5;
C1.03.03.03.01.02::smichelle;6;
C1.03.03.03.01.02::smichelle;7;
C1.03.03.03.01.02::smichelle;8;
C1.03.03.03.01.02::smichelle;9;
C1.03.03.03.01.02::smichelle;10;
C1.03.03.03.01.01::vfladja;1;
C1.03.03.03.01.01::vfladja;2;
C1.03.03.03.01.01::vfladja;3;
C1.03.03.03.01.01::vfladja;4;
C1.03.03.03.01.01::vfladja;5;
C1.03.03.03.01.01::vfladja;6;
C1.03.03.03.01.01::vfladja;7;
C1.03.03.03.01.01::vfladja;8;
C1.03.03.03.01.01::vfladja;9;
C1.03.03.03.01.01::vfladja;10;
C1.03.03.03.01.01::rkarla;1;
C1.03.03.03.01.01::rkarla;2;
C1.03.03.03.01.01::rkarla;3;
C1.03.03.03.01.01::rkarla;4;
C1.03.03.03.01.01::rkarla;5;
C1.03.03.03.01.01::rkarla;6;
C1.03.03.03.01.01::rkarla;7;
C1.03.03.03.01.01::rkarla;8;
C1.03.03.03.01.01::rkarla;9;
C1.03.03.03.01.01::rkarla;10;
C1.03.03.03.01.01::OP001smichelle;1;
C1.03.03.03.01.01::OP001smichelle;2;
C1.03.03.03.01.01::OP001smichelle;3;
C1.03.03.03.01.01::OP001smichelle;4;
C1.03.03.03.01.01::OP001smichelle;5;
C1.03.03.03.01.01::OP001smichelle;6;
C1.03.03.03.01.01::OP001smichelle;7;
C1.03.03.03.01.01::OP001smichelle;8;
C1.03.03.03.01.01::OP001smichelle;9;
C1.03.03.03.01.01::OP001smichelle;10;
C1.03.09.11::bmaria;1;85.96
C1.03.09.11::bmaria;2;86.81
C1.03.09.11::bmaria;3;87.29
C1.03.09.11::bmaria;4;87.8
C1.03.09.11::bmaria;5;87.55
C1.03.09.11::bmaria;6;87.29
C1.03.09.11::bmaria;7;118.78
C1.03.09.11::bmaria;8;122.27
C1.03.09.11::bmaria;9;122.19
C1.03.09.11::bmaria;10;122.36
C1.03.04::farlindo;1;
C1.03.04::farlindo;2;
C1.03.04::farlindo;3;
C1.03.04::farlindo;4;
C1.03.04::farlindo;5;
C1.03.04::farlindo;6;
C1.03.04::farlindo;7;
C1.03.04::farlindo;8;
C1.03.04::farlindo;9;
C1.03.04::farlindo;10;
C1.03.04::swagner;1;84.5
C1.03.04::swagner;2;83.68
C1.03.04::swagner;3;102.19
C1.03.04::swagner;4;111.0
C1.03.04::swagner;5;111.07
C1.03.04::swagner;6;96.62
C1.03.04::swagner;7;104.94
C1.03.04::swagner;8;92.37
C1.03.04::swagner;9;101.69
C1.03.04::swagner;10;90.52
C1.03.04.02::vcristiano;1;65.78
C1.03.04.02::vcristiano;2;65.22
C1.03.04.02::vcristiano;3;90.61
C1.03.04.02::vcristiano;4;90.37
C1.03.04.02::vcristiano;5;95.38
C1.03.04.02::vcristiano;6;95.67
C1.03.04.02::vcristiano;7;95.41
C1.03.04.02::vcristiano;8;92.65
C1.03.04.02::vcristiano;9;92.27
C1.03.04.02::vcristiano;10;93.06
C1.03.04.02::gluiz;1;
C1.03.04.02::gluiz;2;
C1.03.04.02::gluiz;3;
C1.03.04.02::gluiz;4;
C1.03.04.02::gluiz;5;
C1.03.04.02::gluiz;6;
C1.03.04.02::gluiz;7;
C1.03.04.02::gluiz;8;
C1.03.04.02::gluiz;9;
C1.03.04.02::gluiz;10;
C1.03.04.02.03.03::bjonathas;1;
C1.03.04.02.03.03::bjonathas;2;
C1.03.04.02.03.03::bjonathas;3;
C1.03.04.02.03.03::bjonathas;4;
C1.03.04.02.03.03::bjonathas;5;
C1.03.04.02.03.03::bjonathas;6;
C1.03.04.02.03.03::bjonathas;7;
C1.03.04.02.03.03::bjonathas;8;
C1.03.04.02.03.03::bjonathas;9;
C1.03.04.02.03.03::bjonathas;10;
C1.03.04.02.03.03::prayk;1;
C1.03.04.02.03.03::prayk;2;
C1.03.04.02.03.03::prayk;3;
C1.03.04.02.03.03::prayk;4;
C1.03.04.02.03.03::prayk;5;
C1.03.04.02.03.03::prayk;6;
C1.03.04.02.03.03::prayk;7;
C1.03.04.02.03.03::prayk;8;
C1.03.04.02.03.03::prayk;9;
C1.03.04.02.03.03::prayk;10;
C1.03.04.02.01::vago25;1;
C1.03.04.02.01::vago25;2;
C1.03.04.02.01::vago25;3;
C1.03.04.02.01::vago25;4;
C1.03.04.02.01::vago25;5;
C1.03.04.02.01::vago25;6;
C1.03.04.02.01::vago25;7;
C1.03.04.02.01::vago25;8;
C1.03.04.02.01::vago25;9;
C1.03.04.02.01::vago25;10;
C1.03.04.02.01::bbruno;1;70.89
C1.03.04.02.01::bbruno;2;65.22
C1.03.04.02.01::bbruno;3;83.74
C1.03.04.02.01::bbruno;4;84.0
C1.03.04.02.01::bbruno;5;107.52
C1.03.04.02.01::bbruno;6;107.45
C1.03.04.02.01::bbruno;7;107.58
C1.03.04.02.01::bbruno;8;112.83
C1.03.04.02.01::bbruno;9;112.26
C1.03.04.02.01::bbruno;10;112.03
C1.03.04.02.02::falaor;1;
C1.03.04.02.02::falaor;2;
C1.03.04.02.02::falaor;3;
C1.03.04.02.02::falaor;4;
C1.03.04.02.02::falaor;5;
C1.03.04.02.02::falaor;6;
C1.03.04.02.02::falaor;7;
C1.03.04.02.02::falaor;8;
C1.03.04.02.02::falaor;9;
C1.03.04.02.02::falaor;10;
C1.03.04.02.02::sanderson;1;
C1.03.04.02.02::sanderson;2;
C1.03.04.02.02::sanderson;3;
C1.03.04.02.02::sanderson;4;
C1.03.04.02.02::sanderson;5;
C1.03.04.02.02::sanderson;6;
C1.03.04.02.02::sanderson;7;
C1.03.04.02.02::sanderson;8;
C1.03.04.02.02::sanderson;9;
C1.03.04.02.02::sanderson;10;
C1.03.04.02.02::tcassyo;1;
C1.03.04.02.02::tcassyo;2;
C1.03.04.02.02::tcassyo;3;
C1.03.04.02.02::tcassyo;4;
C1.03.04.02.02::tcassyo;5;
C1.03.04.02.02::tcassyo;6;
C1.03.04.02.02::tcassyo;7;
C1.03.04.02.02::tcassyo;8;
C1.03.04.02.02::tcassyo;9;
C1.03.04.02.02::tcassyo;10;
C1.03.04.02.02::bfabio;1;
C1.03.04.02.02::bfabio;2;
C1.03.04.02.02::bfabio;3;
C1.03.04.02.02::bfabio;4;
C1.03.04.02.02::bfabio;5;
C1.03.04.02.02::bfabio;6;
C1.03.04.02.02::bfabio;7;
C1.03.04.02.02::bfabio;8;
C1.03.04.02.02::bfabio;9;
C1.03.04.02.02::bfabio;10;
C1.03.04.02.02::sgilliard;1;
C1.03.04.02.02::sgilliard;2;
C1.03.04.02.02::sgilliard;3;
C1.03.04.02.02::sgilliard;4;
C1.03.04.02.02::sgilliard;5;
C1.03.04.02.02::sgilliard;6;
C1.03.04.02.02::sgilliard;7;
C1.03.04.02.02::sgilliard;8;
C1.03.04.02.02::sgilliard;9;
C1.03.04.02.02::sgilliard;10;
C1.03.04.02.02::shenrique;1;
C1.03.04.02.02::shenrique;2;
C1.03.04.02.02::shenrique;3;
C1.03.04.02.02::shenrique;4;
C1.03.04.02.02::shenrique;5;
C1.03.04.02.02::shenrique;6;
C1.03.04.02.02::shenrique;7;
C1.03.04.02.02::shenrique;8;
C1.03.04.02.02::shenrique;9;
C1.03.04.02.02::shenrique;10;
C1.03.04.02.02::ajairqueles;1;
C1.03.04.02.02::ajairqueles;2;
C1.03.04.02.02::ajairqueles;3;
C1.03.04.02.02::ajairqueles;4;
C1.03.04.02.02::ajairqueles;5;
C1.03.04.02.02::ajairqueles;6;
C1.03.04.02.02::ajairqueles;7;
C1.03.04.02.02::ajairqueles;8;
C1.03.04.02.02::ajairqueles;9;
C1.03.04.02.02::ajairqueles;10;
C1.03.04.02.02::fjean;1;
C1.03.04.02.02::fjean;2;
C1.03.04.02.02::fjean;3;
C1.03.04.02.02::fjean;4;
C1.03.04.02.02::fjean;5;
C1.03.04.02.02::fjean;6;
C1.03.04.02.02::fjean;7;
C1.03.04.02.02::fjean;8;
C1.03.04.02.02::fjean;9;
C1.03.04.02.02::fjean;10;
C1.03.04.02.02::bjoelson;1;
C1.03.04.02.02::bjoelson;2;
C1.03.04.02.02::bjoelson;3;
C1.03.04.02.02::bjoelson;4;
C1.03.04.02.02::bjoelson;5;
C1.03.04.02.02::bjoelson;6;
C1.03.04.02.02::bjoelson;7;
C1.03.04.02.02::bjoelson;8;
C1.03.04.02.02::bjoelson;9;
C1.03.04.02.02::bjoelson;10;
C1.03.04.02.02::cjonathan;1;
C1.03.04.02.02::cjonathan;2;
C1.03.04.02.02::cjonathan;3;
C1.03.04.02.02::cjonathan;4;
C1.03.04.02.02::cjonathan;5;
C1.03.04.02.02::cjonathan;6;
C1.03.04.02.02::cjonathan;7;
C1.03.04.02.02::cjonathan;8;
C1.03.04.02.02::cjonathan;9;
C1.03.04.02.02::cjonathan;10;
C1.03.04.02.02::srjose;1;
C1.03.04.02.02::srjose;2;
C1.03.04.02.02::srjose;3;
C1.03.04.02.02::srjose;4;
C1.03.04.02.02::srjose;5;
C1.03.04.02.02::srjose;6;
C1.03.04.02.02::srjose;7;
C1.03.04.02.02::srjose;8;
C1.03.04.02.02::srjose;9;
C1.03.04.02.02::srjose;10;
C1.03.04.02.02::dmagno;1;60.02
C1.03.04.02.02::dmagno;2;56.91
C1.03.04.02.02::dmagno;3;76.97
C1.03.04.02.02::dmagno;4;77.2
C1.03.04.02.02::dmagno;5;77.63
C1.03.04.02.02::dmagno;6;75.79
C1.03.04.02.02::dmagno;7;73.91
C1.03.04.02.02::dmagno;8;73.72
C1.03.04.02.02::dmagno;9;65.65
C1.03.04.02.02::dmagno;10;86.96
C1.03.04.02.02::rmaricelio;1;
C1.03.04.02.02::rmaricelio;2;
C1.03.04.02.02::rmaricelio;3;
C1.03.04.02.02::rmaricelio;4;
C1.03.04.02.02::rmaricelio;5;
C1.03.04.02.02::rmaricelio;6;
C1.03.04.02.02::rmaricelio;7;
C1.03.04.02.02::rmaricelio;8;
C1.03.04.02.02::rmaricelio;9;
C1.03.04.02.02::rmaricelio;10;
C1.03.04.02.02::smatteus;1;
C1.03.04.02.02::smatteus;2;
C1.03.04.02.02::smatteus;3;
C1.03.04.02.02::smatteus;4;
C1.03.04.02.02::smatteus;5;
C1.03.04.02.02::smatteus;6;
C1.03.04.02.02::smatteus;7;
C1.03.04.02.02::smatteus;8;
C1.03.04.02.02::smatteus;9;
C1.03.04.02.02::smatteus;10;
C1.03.04.02.02::crafael;1;
C1.03.04.02.02::crafael;2;
C1.03.04.02.02::crafael;3;
C1.03.04.02.02::crafael;4;
C1.03.04.02.02::crafael;5;
C1.03.04.02.02::crafael;6;
C1.03.04.02.02::crafael;7;
C1.03.04.02.02::crafael;8;
C1.03.04.02.02::crafael;9;
C1.03.04.02.02::crafael;10;
C1.03.04.02.02::srthiago;1;
C1.03.04.02.02::srthiago;2;
C1.03.04.02.02::srthiago;3;
C1.03.04.02.02::srthiago;4;
C1.03.04.02.02::srthiago;5;
C1.03.04.02.02::srthiago;6;
C1.03.04.02.02::srthiago;7;
C1.03.04.02.02::srthiago;8;
C1.03.04.02.02::srthiago;9;
C1.03.04.02.02::srthiago;10;
C1.03.04.02.03::bjacob;1;
C1.03.04.02.03::bjacob;2;
C1.03.04.02.03::bjacob;3;
C1.03.04.02.03::bjacob;4;
C1.03.04.02.03::bjacob;5;
C1.03.04.02.03::bjacob;6;
C1.03.04.02.03::bjacob;7;
C1.03.04.02.03::bjacob;8;
C1.03.04.02.03::bjacob;9;
C1.03.04.02.03::bjacob;10;
C1.03.04.02.01.01::vqualidade;1;
C1.03.04.02.01.01::vqualidade;2;
C1.03.04.02.01.01::vqualidade;3;
C1.03.04.02.01.01::vqualidade;4;
C1.03.04.02.01.01::vqualidade;5;
C1.03.04.02.01.01::vqualidade;6;
C1.03.04.02.01.01::vqualidade;7;
C1.03.04.02.01.01::vqualidade;8;
C1.03.04.02.01.01::vqualidade;9;
C1.03.04.02.01.01::vqualidade;10;
C1.03.04.02.03.02::vago.pscg1;1;
C1.03.04.02.03.02::vago.pscg1;2;
C1.03.04.02.03.02::vago.pscg1;3;
C1.03.04.02.03.02::vago.pscg1;4;
C1.03.04.02.03.02::vago.pscg1;5;
C1.03.04.02.03.02::vago.pscg1;6;
C1.03.04.02.03.02::vago.pscg1;7;
C1.03.04.02.03.02::vago.pscg1;8;
C1.03.04.02.03.02::vago.pscg1;9;
C1.03.04.02.03.02::vago.pscg1;10;
C1.03.04.02.03.02::OP001edimilson.cg;1;
C1.03.04.02.03.02::OP001edimilson.cg;2;
C1.03.04.02.03.02::OP001edimilson.cg;3;
C1.03.04.02.03.02::OP001edimilson.cg;4;
C1.03.04.02.03.02::OP001edimilson.cg;5;
C1.03.04.02.03.02::OP001edimilson.cg;6;
C1.03.04.02.03.02::OP001edimilson.cg;7;
C1.03.04.02.03.02::OP001edimilson.cg;8;
C1.03.04.02.03.02::OP001edimilson.cg;9;
C1.03.04.02.03.02::OP001edimilson.cg;10;
C1.03.10.03::lrayk;1;76.37
C1.03.10.03::lrayk;2;76.72
C1.03.10.03::lrayk;3;102.19
C1.03.10.03::lrayk;4;102.28
C1.03.10.03::lrayk;5;102.16
C1.03.10.03::lrayk;6;101.74
C1.03.10.03::lrayk;7;101.55
C1.03.10.03::lrayk;8;101.44
C1.03.10.03::lrayk;9;101.41
C1.03.10.03::lrayk;10;101.52
C1.03.04.09::mfrancisco;1;60.85
C1.03.04.09::mfrancisco;2;62.07
C1.03.04.09::mfrancisco;3;102.84
C1.03.04.09::mfrancisco;4;103.61
C1.03.04.09::mfrancisco;5;108.65
C1.03.04.09::mfrancisco;6;108.73
C1.03.04.09::mfrancisco;7;109.27
C1.03.04.09::mfrancisco;8;105.72
C1.03.04.09::mfrancisco;9;106.37
C1.03.04.09::mfrancisco;10;88.91
C1.03.04.01::pleandro;1;83.42
C1.03.04.01::pleandro;2;102.19
C1.03.04.01::pleandro;3;99.79
C1.03.04.01::pleandro;4;112.29
C1.03.04.01::pleandro;5;113.02
C1.03.04.01::pleandro;6;113.81
C1.03.04.01::pleandro;7;112.97
C1.03.04.01::pleandro;8;93.68
C1.03.04.01::pleandro;9;111.34
C1.03.04.01::pleandro;10;92.76
C1.03.04.01.01::OP001calana;1;
C1.03.04.01.01::OP001calana;2;
C1.03.04.01.01::OP001calana;3;
C1.03.04.01.01::OP001calana;4;
C1.03.04.01.01::OP001calana;5;
C1.03.04.01.01::OP001calana;6;
C1.03.04.01.01::OP001calana;7;
C1.03.04.01.01::OP001calana;8;
C1.03.04.01.01::OP001calana;9;
C1.03.04.01.01::OP001calana;10;
C1.03.04.01.01.05::vagoaaa;1;
C1.03.04.01.01.05::vagoaaa;2;
C1.03.04.01.01.05::vagoaaa;3;
C1.03.04.01.01.05::vagoaaa;4;
C1.03.04.01.01.05::vagoaaa;5;
C1.03.04.01.01.05::vagoaaa;6;
C1.03.04.01.01.05::vagoaaa;7;
C1.03.04.01.01.05::vagoaaa;8;
C1.03.04.01.01.05::vagoaaa;9;
C1.03.04.01.01.05::vagoaaa;10;
C1.03.04.01.02::berenata;1;
C1.03.04.01.02::berenata;2;
C1.03.04.01.02::berenata;3;
C1.03.04.01.02::berenata;4;
C1.03.04.01.02::berenata;5;
C1.03.04.01.02::berenata;6;
C1.03.04.01.02::berenata;7;
C1.03.04.01.02::berenata;8;
C1.03.04.01.02::berenata;9;
C1.03.04.01.02::berenata;10;
C1.03.04.01.02.01::odanilo;1;
C1.03.04.01.02.01::odanilo;2;
C1.03.04.01.02.01::odanilo;3;
C1.03.04.01.02.01::odanilo;4;
C1.03.04.01.02.01::odanilo;5;
C1.03.04.01.02.01::odanilo;6;
C1.03.04.01.02.01::odanilo;7;
C1.03.04.01.02.01::odanilo;8;
C1.03.04.01.02.01::odanilo;9;
C1.03.04.01.02.01::odanilo;10;
C1.03.04.01.02.02::vago86;1;
C1.03.04.01.02.02::vago86;2;
C1.03.04.01.02.02::vago86;3;
C1.03.04.01.02.02::vago86;4;
C1.03.04.01.02.02::vago86;5;
C1.03.04.01.02.02::vago86;6;
C1.03.04.01.02.02::vago86;7;
C1.03.04.01.02.02::vago86;8;
C1.03.04.01.02.02::vago86;9;
C1.03.04.01.02.02::vago86;10;
C1.03.04.01.02.02.01::vago21;1;
C1.03.04.01.02.02.01::vago21;2;
C1.03.04.01.02.02.01::vago21;3;
C1.03.04.01.02.02.01::vago21;4;
C1.03.04.01.02.02.01::vago21;5;
C1.03.04.01.02.02.01::vago21;6;
C1.03.04.01.02.02.01::vago21;7;
C1.03.04.01.02.02.01::vago21;8;
C1.03.04.01.02.02.01::vago21;9;
C1.03.04.01.02.02.01::vago21;10;
C1.03.04.01.01.04::acyntia;1;99.57
C1.03.04.01.01.04::acyntia;2;108.64
C1.03.04.01.01.04::acyntia;3;107.37
C1.03.04.01.01.04::acyntia;4;108.48
C1.03.04.01.01.04::acyntia;5;108.54
C1.03.04.01.01.04::acyntia;6;108.77
C1.03.04.01.01.04::acyntia;7;110.39
C1.03.04.01.01.04::acyntia;8;109.55
C1.03.04.01.01.04::acyntia;9;109.81
C1.03.04.01.01.04::acyntia;10;111.13
C1.03.04.01.01.04::ojessica;1;
C1.03.04.01.01.04::ojessica;2;
C1.03.04.01.01.04::ojessica;3;
C1.03.04.01.01.04::ojessica;4;
C1.03.04.01.01.04::ojessica;5;
C1.03.04.01.01.04::ojessica;6;
C1.03.04.01.01.04::ojessica;7;
C1.03.04.01.01.04::ojessica;8;
C1.03.04.01.01.04::ojessica;9;
C1.03.04.01.01.04::ojessica;10;
C1.03.04.01.01.04::fmaria;1;
C1.03.04.01.01.04::fmaria;2;
C1.03.04.01.01.04::fmaria;3;
C1.03.04.01.01.04::fmaria;4;
C1.03.04.01.01.04::fmaria;5;
C1.03.04.01.01.04::fmaria;6;
C1.03.04.01.01.04::fmaria;7;
C1.03.04.01.01.04::fmaria;8;
C1.03.04.01.01.04::fmaria;9;
C1.03.04.01.01.04::fmaria;10;
C1.03.04.01.01.01::spriscila;1;64.5
C1.03.04.01.01.01::spriscila;2;102.75
C1.03.04.01.01.01::spriscila;3;102.0
C1.03.04.01.01.01::spriscila;4;101.63
C1.03.04.01.01.01::spriscila;5;102.5
C1.03.04.01.01.01::spriscila;6;63.75
C1.03.04.01.01.01::spriscila;7;99.36
C1.03.04.01.01.01::spriscila;8;98.4
C1.03.04.01.01.01::spriscila;9;101.23
C1.03.04.01.01.01::spriscila;10;101.68
C1.03.04.01.01.02::cjane;1;51.32
C1.03.04.01.01.02::cjane;2;88.34
C1.03.04.01.01.02::cjane;3;69.02
C1.03.04.01.01.02::cjane;4;70.73
C1.03.04.01.01.02::cjane;5;72.07
C1.03.04.01.01.02::cjane;6;72.77
C1.03.04.01.01.02::cjane;7;70.19
C1.03.04.01.01.02::cjane;8;71.45
C1.03.04.01.01.02::cjane;9;72.29
C1.03.04.01.01.02::cjane;10;73.01
C1.03.04.01.01.02::OP001vago69;1;
C1.03.04.01.01.02::OP001vago69;2;
C1.03.04.01.01.02::OP001vago69;3;
C1.03.04.01.01.02::OP001vago69;4;
C1.03.04.01.01.02::OP001vago69;5;
C1.03.04.01.01.02::OP001vago69;6;
C1.03.04.01.01.02::OP001vago69;7;
C1.03.04.01.01.02::OP001vago69;8;
C1.03.04.01.01.02::OP001vago69;9;
C1.03.04.01.01.02::OP001vago69;10;
C1.04.35::ssroberta;1;109.01
C1.04.35::ssroberta;2;88.26
C1.04.35::ssroberta;3;91.37
C1.04.35::ssroberta;4;94.62
C1.04.35::ssroberta;5;97.8
C1.04.35::ssroberta;6;100.38
C1.04.35::ssroberta;7;104.0
C1.04.35::ssroberta;8;104.0
C1.04.35::ssroberta;9;104.0
C1.04.35::ssroberta;10;104.0
C1.03.04.03.01.02::OP001aclara;1;
C1.03.04.03.01.02::OP001aclara;2;
C1.03.04.03.01.02::OP001aclara;3;
C1.03.04.03.01.02::OP001aclara;4;
C1.03.04.03.01.02::OP001aclara;5;
C1.03.04.03.01.02::OP001aclara;6;
C1.03.04.03.01.02::OP001aclara;7;
C1.03.04.03.01.02::OP001aclara;8;
C1.03.04.03.01.02::OP001aclara;9;
C1.03.04.03.01.02::OP001aclara;10;
C1.03.04.03::mclaudia;1;51.1
C1.03.04.03::mclaudia;2;63.31
C1.03.04.03::mclaudia;3;64.02
C1.03.04.03::mclaudia;4;83.62
C1.03.04.03::mclaudia;5;97.03
C1.03.04.03::mclaudia;6;97.83
C1.03.04.03::mclaudia;7;101.83
